stock_name,stock_code,article_date,article_title,article_nickname,article_content,article_comments,article_viewers,article_likes,article_dislikes,article_url,vote_election,vote_candidate,vote_category,vote_start_date,vote_end_date
넥스트아이,137940,2025-05-19,[삭제된 게시물의 답글]준스톤은 지밖에 몰라요 ㅋㅋㅋ,ccar****,주변인물 몇명이나 ?자 살 시킨 찢은? 숨쉴 자격이나 있고요?,"['성범죄자 안뽑아요 더러웡 ㅎ', '신고 해봐 또 쓰면 되니까~~~', '성상납 무죄 인데 신고완료~~', '성상납받는 정치인이 사람이냐?????????????', 'ㅋㅋㅋㅋㅋ 신고완료', '신고 해보시지~~ 아이고 무서워라 ㅎㄷㄷ', '신고감이다~~ ㄱㄱㄱ ㅋㅋㅋㅋ 자.살.시켰다고 했네??? ㅋㅋㅋㅋ']",150,4,15,https://finance.naver.com/item/board_read.naver?code=137940&nid=302822473&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,진지하게 유튜브 댓글도르 믿는거임?ㅋㅋㅋ,woo7****,"사이버 내란견 + 펨코들이 좌표찍고 댓글다는거 티나는데? 최근 bbc코리아 봐보셈. 조회수 5만인데, 댓글은 1500개가 넘음 ㅋㅋ 정상적인 영상이면 300~400개 정도 달리면 많은거","['신천지도 한몫했음', '이것도 신고감이구만', '부러우면 너희들도 댓글 천개넘게 쓰던가~ 그런거 보면 dog딸도 별거 없네ㅋㅋ']",186,10,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302822163&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,오리엔트 정공? 개잡주,ccar****,티비조선에오늘 주가조작 그런걸로 나오드만...바지사장? 푸하하. ㅎㅎㅎ 찢명이 지지율 추락좀 하겠노ㅎㅎ,"['최소한 나는 오리엔트 정공가서 육개장 끓여 내오라고 하지는 않으마ㅡㅡㅎ', '적반하장 이라는게 바로이런거임ㅎㅎ 에라이 카악퉷~', '선거운동 할려면 사람과 공감하고 이해하고 너그러워야지..너네 대표님하고 똑같이 여기서 싸우고 그래.']",128,1,3,https://finance.naver.com/item/board_read.naver?code=137940&nid=302822006&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,문수아재가,j1******,토론MVP라고 이준석에게 아부떰 진짜임 ㅋ,[],50,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302821888&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,내년 초1년생이 코로나 터지고 탄생,dach****,평소대비 1/10도 안태어낫데. 대책잇나?,[],40,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302821820&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,어의 없게 기대 했는데 하한가 김문수를 깠어야지 어후,fi******,같은 보수 진영 다툼인데 이재명을 김문수랑 같이 공격 하면 지는 죽는 거고 김문수 띄우기 밖에 더 하냐\ 이러니 하한가 처맞지 좀 기대 했는데 ... 이준석은 보수 면서 표를 가져 와야지 이재명 하고 갬 안되는데 표는 김문수 쪽으로 몰아 주는 꼴이니 ㅜㅜ,[],109,2,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302821819&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,홍준표가 한국와서,ccar****,준스톤 지지선언하고 선거운동 같이 하면 다 디비진다~ 딱봐라.,"['아~~ 너희들 여기서 선거운동 하는거니? 너무웃겨서 캡쳐했다ㅋㅋ', '임마 선거운동할려면 사람을 좀 품어봐..ㅋㅋㅋ하여간 대장이나 아랫것들이나..그러니까 맨날 사람을 잃는거야.ㅋㅋㅋ', '다시빨강으로 바꿨다자나 짜슥아', '파란색갔다.임마.']",174,1,4,https://finance.naver.com/item/board_read.naver?code=137940&nid=302821641&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,이준석이 오늘도,ccar****,본인이 스스로 단일화 안한다고 얘기했다 단일화 얘기하는애들 뭐임?,[],70,0,4,https://finance.naver.com/item/board_read.naver?code=137940&nid=302821111&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,반등 기대 여부,elen****,장 마감 전후 분위기가 갈려요 https://cafe.naver.com/spicklife https://cafe.naver.com/spicklife,[],240,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302820727&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,대장주답게 하락율도 젤크다잉 ㅋㅋㅋㅋㅋㅋ,sinb****,준스기 펨코충 토론 너무 못하더라잉 ㅋㅋ 무슨 갓 입학한 커뮤하는 대딩인줄 ㅋㅋㅋㅋ,[],79,5,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302820202&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,이준석 토론 신승했다는 평가기사요!,jd******,https://v.daum.net/v/20250519182257845?t=m&x_mn=682b1afa5e95d4200af374d9,[],274,2,3,https://finance.naver.com/item/board_read.naver?code=137940&nid=302820125&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,즌슥이 주변 사람들 다 떠남,smit****,김용남 떠남 허은아 떠남 홍판표 떠남 명태균 떠남.,"['토론보고 ㅋㅋ 임맠 잘하는게없네하고 다손절ㅋㅋ', '부모님도 침뱉고 갈듯']",289,15,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302819157&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,즌슥이 주변 사람들 다 떠남,ccar****,김철근도 좀 미리 떨어져 나가주면 땡큐일거 같은데,[],30,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302820498&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,그분은 목에 칼이들어와도 안뽑습니다,sw******,1번도 OK 2번도 OK 하하,[],70,1,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302819051&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,넥스트아이,ever****,씨알리스아이 쥬피터아이 유성호텔아이,['시끄러임마!'],114,4,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302818769&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,하버드나와서 똑똑하다고 대통령된다생각하면,ss******,"성균관대졸업한 내가 중앙대나온 이재명보다 학교좋으니 대통령된다는 논리임. 대통령감은 지적인면도 중요하지만, 그게 다가 아니라뜻.","['난 연세대 나왔으니 내가 대퉁령이다', '성균관대가 중앙대 위에냐?', '니 그럼 황교활 맞지 성대출신 ~~~^^', '뭔 개소리냐 ㅋㅋ']",230,7,4,https://finance.naver.com/item/board_read.naver?code=137940&nid=302818634&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,1120원에 잡은 사람 살아있나,xpir****,ㄷㄷㄷ,[],69,0,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302818208&st=&sw=&page=115,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,준석이 힘내?,dach****,다 널 떠낸다,[],49,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302818204&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,폴리마켓에서도 이준석 떨어짐,appl****,이재명 4%상승 94% 이준석 1.2%하락해서 3%인가,['■지지율꼴등이준석테마주 삼보산업넥스트아이 YBM넷 삼보산업 넥스트아이 고점 윗꼬리설거지후 폭락 초입진입 상폐가능성 높음 ■시총500억이하 상폐 삼보산업 넥스트아이 350억 380억 YBM넷 700억->500억이하 골파기 매의눈관찰'],216,5,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302818112&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,■ 이준석 남은 토론에서 살아남는법 ■,sung****,준석이가 재명이한테 깝치다가 홍다무되고 개처발렸는데 이제 이준석남은카드는 1개임 어버버 거리는 노인네 할배 김문수를 ㅈㄴ패서 김문수 지지율 다가져와야댐 그리고 유일한 보수 이준석!으로 밀고가고 이재명vs이준석 구도 만드는거 말고는 방법이없음 설마 어버버 노인네 김문수는 토론으로 이길수있겠지??ㅋㅋㅋ 그놈의 하버대 안쪽팔리?ㅋㅋ,['■지지율꼴등이준석테마주 삼보산업넥스트아이 YBM넷 삼보산업 넥스트아이 고점 윗꼬리설거지후 폭락 초입진입 상폐가능성 높음 ■시총500억이하 상폐 삼보산업 넥스트아이 350억 380억 YBM넷 700억->500억이하 골파기 매의눈관찰'],133,5,4,https://finance.naver.com/item/board_read.naver?code=137940&nid=302818053&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,이재명이를 어찌 이준석에 갖다 대냐,wina****,발바닥의 떼도 안되는것이 ㅋ,['■지지율꼴등이준석테마주 삼보산업넥스트아이 YBM넷 삼보산업 넥스트아이 고점 윗꼬리설거지후 폭락 초입진입 상폐가능성 높음 ■시총500억이하 상폐 삼보산업 넥스트아이 350억 380억 YBM넷 700억->500억이하 골파기 매의눈관찰'],85,3,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302818042&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,유튜브 여기저기봐도,j1******,이준석이 다른 두후보보다 압도적이었다는 의견이 많긴함.. 역으로 이준석에게 질문을 못해서 이준석 공약을 듣기도 어렵다는 의견도있고.. 조회수보면 중도 조금씩 끌고가면서 10퍼 임박할때부터 김문수와 단일화 갈등 본격적일텐데 주가는 결국 또 오를듯하고 내일 오전은 일단 시초가는 내림ㅋ,"['4가지없어서 따 당한거나요?', '■지지율꼴등이준석테마주 삼보산업넥스트아이 YBM넷 삼보산업 넥스트아이 고점 윗꼬리설거지후 폭락 초입진입 상폐가능성 높음 ■시총500억이하 상폐 삼보산업 넥스트아이 350억 380억 YBM넷 700억->500억이하 골파기 매의눈관찰', '그건 니가보는 극우 일베라서그런거고 ㅋㅋㅋ 누가봐도 이준석 ㅈㄴ못하고 이재명이 선생님처럼 알랴주고 ㅋㅋ 준석이 얼굴 홍당무되곸ㅋㅋ']",174,4,9,https://finance.naver.com/item/board_read.naver?code=137940&nid=302817730&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,한줌도 안 되는 개혁신당도 건사 못하면서,hong****,"퍽이나 국정을 운영하고 퍽이나 좌우통합을 이루겠당께요 ㅋ 국힘에서만 그랬으면 '아 두창이랑 윤핵관들이 쓰레기라 멀쩡한 애를 내몰았구나'했을텐데 이후 양향자도 이낙연도 허은아도 다 이준석한테 통수 맞고 학을 뗌 ㅋ (향자야, 낙연아, 은아야, 우리 준석이 맛이 어떠냐 ㅋㅋㅋ) 국힘에서도 아마 지가 먼저 친윤계 몰아세우다가 운지한 듯 ㅋ 지금은 이준석 곁에 있는 천하람도 언제 통수 맞고 돌아설지 모름 ㅋㅋㅋ",[],43,6,3,https://finance.naver.com/item/board_read.naver?code=137940&nid=302817287&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,이준석은 여기까지....,ctc9****,"특사단 만난 홍준표 “尹 탈당했으니 김문수 지지” 허은아 개혁신당 대표 이재명 후보 지지 선언 한동훈도 김문수 후보 지지 연설에 나서기 시작했다. ======================================== 이준석 주변엔 사람이 없고, 모두 떠나고 있다. tv토론 망쳐서 더 이상 기댈 곳도 없다. 비호감 1위 이준석이라는 여론 조사가 사실인 것 같다. 이제 김문수에게 흡수 될 현실만 남았다. 내일 쩜하 감당이 안될텐데.... 이것은 현실이다",['안티질 겁나하네 ㅋㅋ 허은아는 받아주는데 없으니 민주당 세불리기용으로 간거고홍준표는 그런 워딩이 아닌데 기사를 그렇게 낸거고 한동훈은 말만해놓고 딱히 하는거 없는상태임 뭐 맞는말이 하나가 없네'],151,8,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302817097&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,허음아 리재명 뜨거운포옹,moti****,이거 리준석이빡치것냐 김혜경이 빡치것냐,[],46,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302817014&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,어제 눈 잔뜩 힘주고 인상쓰고 토론하더니,my******,폭망 ㅋㅋㅋ 유시민 노무현한테 토론의 기술좀 배워야 할듯 ㅋㅋ 리더는 적재 적소의 참된 인재 잘 발굴하고 사람 잘 부릴줄알고 채찍과 당근을 잘 주며 큰 흐름을 잘 보고 전문적인건 전문가에 맡기는게 잘 하는거.. 준석이는 대통령부터 장관까지 혼자 해야 직성이 풀릴듯. 결혼은 해야지 부부 싸움도 그딴식으로 하면 백퍼 이혼각!!,['대통령부터 장관까지 혼자 다할 수준도 못되면서 입만 살아서'],104,7,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302816113&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,오랜만에..,kmi9****,하따 맞아본다 아프다 -25퍼 흑흑,['ㅠㅠㅠ'],139,2,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302816054&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,준슥아 니는 토론 하지마라 그냥,55fl****,초딩이 떼쓰는것처럼 토론하면 우짜노,['논리 가지고 깟는데 이재명이가 극단적 어벙벙 ㅋ'],154,10,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302815960&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,아~ 허은아도 이재명한테 갔구나~,30******,준스톤이 입으로 아주 큰똥을 쌌구나,[],61,2,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302815795&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,돌멩이들아 형이 어제 토론 못했다?ㅋ,e2co****,ㅋㅋㅋㅋ 준떡이는 여유를 가져야한다,[],55,0,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302815091&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,대선 후보라는 놈이,kjh5****,작전주나 타야 주가가 올라간다고 대놓고 떠드는데 TV보면서 뭐 저런놈이 있나 싶었음. 이재명 디스 한다고 한 말인데 대통령 될 사람은 주가가 안올라갈거 같아도 5000간다. 믿고 찍어달라 경제 발전시키겠다. 이래야 하는거임. 싸가지 없는 금쪽이 보는거 같아 기분 드러웠음. 대선후보?ㅋㅋ 꼴값이나 안떨면 다행.,[],149,14,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302815008&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,살다살다 싸가지가없다고,herz****,하한가가는게 나라인지..,[],73,2,3,https://finance.naver.com/item/board_read.naver?code=137940&nid=302814719&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,토론 한방에 개나락이네ㅜㅜ,chan****,토론 2번남았는데 어제 누가봐도 얼굴빨개져서 인성만봤다 누가 좋아하겠냐고 폴리마겟 4에서 2.xx로떨어지고 와 토론이겼다고 자축하는 펨코보면 존나짜증나네,['펨코 보고 축제인가 했는데 ㅋㅋㅋㅋㅋ4가지 없는것만 들켰드만'],107,9,5,https://finance.naver.com/item/board_read.naver?code=137940&nid=302814706&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,이유를 찾지마라,qhdd****,그냥 다 주포맘이여 여기 주포가 거지 주포라서 여기가 끝인가보다.,[],58,3,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302814650&st=&sw=&page=116,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,어제,c020****,토론 잘했다고 신난 사람들 물 많이 타셨겠네 수영 못하면 죽어 죽어,[],50,2,3,https://finance.naver.com/item/board_read.naver?code=137940&nid=302814220&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,예언성취,j1******,____________________________________ 단일가에서 하한가 꼭 갈꺼구 낼시초 더 내릴것~낼 10시~11시 안에 최저점 찍을때 담으면 됨 그전에 싸다고 사면 필망,[],76,1,4,https://finance.naver.com/item/board_read.naver?code=137940&nid=302814167&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,근데 대선주도 기술적 반등이란게 있어???,30******,걍 망 아니야??,[],68,2,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302814109&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,폭락 이유가 뭡니까?,love****,초짜 개미입니다 폭락이유가 뭡니까,"['개미털기', '13일 부터 조금씩 팔다가 토론회로 조졌다 생각해서 급하게 던진 느낌', '파니까.. 안팔면 안떨어져', '준스기 단일화 수작 뽀록남', '일정 다와가니까 시세차익. 주식은 팔아야 돈이지.', '주포 개인적 감정 때문임다른 이유가 없음']",428,0,3,https://finance.naver.com/item/board_read.naver?code=137940&nid=302814003&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,주식이 중량감이 없네,blue****,대선 후보 주식 중에 제일 가볍네 묵직한 맛이 있어야지,['똑 부러 지더만'],90,2,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302813909&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,당일 하한가 갔던 3종목,30******,그중에 이게있네~ 왜그랬어~~,['진짜 말 잘 하더라'],129,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302813865&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,세력들이 쭉 올려서...,bang****,토론시작하면 엄청 뜰거라는 얘기들 많이 들었지? 그게 세력들이 바라는 거였어.. 물량 털기 너무좋지~ ㅋ,"['24년 12월부터 세력들 모아서 이 정도면 충분히 수익 실현 구간이지 13일부터 야금야금 털어겠지 그러다가 어제 토론회 보고 급하게 털어서 오늘 만든 거고', '오른 것도 없는데 뭘 턴다고']",214,7,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302813634&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,ㅇㅇ,ma******,다시 하,['주포야 차기 차차기 감을 이리 홀대 해도 되남'],85,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302813550&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,괜찮아,dksw****,대선 끝날때까지 끝난게 아니다 바겐세일이다 줍줍해라 3천원간다,['진짜 말 하는거 보니까 제일 똑 부러지더만 뭐가 세력맘에 안들어 을까'],132,5,3,https://finance.naver.com/item/board_read.naver?code=137940&nid=302813111&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,세력은 이미 13일부터 물량 터는 중인데,hong****,뭔 이유 없는 하락이야 ㅋ 수익실현했으니까 더 이상 주가를 부양할 이유가 없는 거지,['차트 까막눈은 아니시네'],107,4,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302812971&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,오늘 대선주들 다 떨어졌는데,sayt****,"여기와서 헤집는건 이재명,김문수관련주 주식 쳐물린거임?",[],62,2,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302812958&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,마이너스 천!!!!!,eroo****,아까손절해서 마이너스 천 기분죽겠다 미치겠다 그런데 손절안했으면 마이너스 2천이네 죽을뻔했다 휴~~~~,[],67,3,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302812913&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,넥아 하락에도 내가 흔들리지 않는 이유,kin3****,난 이 주식을 사지 않았기 때문이다. ㅋㅋ,"['ㅋㅋㅋㅋㅋㅋ', '간밤에 천지 개벽이 나 버려라준석님 주주들 염원 이루게 해 주이소']",138,4,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302812584&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,넥스트아이 뭐가 문제있나,wina****,히한하네 시간외 하한가여 ㅜ,"['국민 청원 넣어라 상한가 가도 모자랄 판에 이주가가 말이 되냐', '없음']",284,1,3,https://finance.naver.com/item/board_read.naver?code=137940&nid=302812085&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,차트잘보고 진입 시간투자 함 됨....,hjk1****,더빼라!!!또 기회를주네,['확실 하게 알겠더만 차기 아니면 차차기인물이 범상치 않음'],184,5,5,https://finance.naver.com/item/board_read.naver?code=137940&nid=302811740&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,이유없는 하한가 하..,cdh0****,ㅉ,"['겁나 멍청한소리하네 당선가능성 없어 팔아야하면 계단식으로 팔아서 내리지 이렇게 던지면 물량 다 털수는 있고?? 주식 첨해보니?', '이유가 왜없냐 대선일 다가오는데 지지율은 바닥기고 당선가능성 제로인데', '주식 사기다 사기']",294,1,6,https://finance.naver.com/item/board_read.naver?code=137940&nid=302811433&st=&sw=&page=117,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,결국 내일은 오리엔탈정공이 갈 거다,eter****,넥스트아이 거의 하안가 ㅋㅋㅋㅋ 이거는 무슨 뜻?? 이재명이 된다는 뜻 ㅋㅋㅋ,"['오리엔탈정공은 이재명 아니야', 'ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ']",160,0,8,https://finance.naver.com/item/board_read.naver?code=137940&nid=302811243&st=&sw=&page=118,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,너무 늙으니들 사이에 있으니까,ccar****,준스톤이 너무 애기같이 보이는거 그거하나 흠이드만 그지같이 사는 사람들 다 이유가 있는거다.반성하고 살아야지.어디 찢이나 문수 찍어서 또 나라망칠라고? 제발 정신차려라 이것들아,"['쫌 혁신 좀 하자 국민들아', '반성하라고? 능지좀 장착해주렴. 성상납 누명씌여서 내쫓겼는데 무슨 반성? 공신을 그따구로 취급함?', '윤석렬 당선 공신 누구????? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 반성부터 하고 나와']",156,1,7,https://finance.naver.com/item/board_read.naver?code=137940&nid=302810894&st=&sw=&page=118,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,계속 예언,j1******,단일가에서 하한가 꼭 갈꺼구 낼시초 더 내릴것~낼 10시~11시 안에 최저점 찍을때 담으면 됨 그전에 싸다고 사면 필망,"['걍 자라 좀', '와 ㅈ돼다....', '계속 내말이 맞자나 비공박지마 ㅜㅜ']",193,3,3,https://finance.naver.com/item/board_read.naver?code=137940&nid=302810864&st=&sw=&page=118,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,350원따리가,ddao****,740도 비싸다,['350 원은 있꼬?'],93,0,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302810769&st=&sw=&page=118,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,이제 남은 경우의 수는 단 하나다.,rkaw****,"이준석 지지율 이번에 15% 근접, 김문수 30%, 이재명 45%. 단일화 했을시 이재명과 초접전 혹은 근소차로 앞지른다는 예측이 뜨고 단일화 급물살. 꼿꼿하던 김문수가 대의를 위해 대선 포기&이준석 지지선언 이럼 주가 화성행 확정!!","['덕수도 즈려밟은 문수가? 포기를 한다고? 그리고 어차피 문수는 대선 져도 당권 잡고 지방 선거 공천권 휘두를 생각인데?', '10%넘기지 못하면 당 해체 수순??? 현실적으로 선거비 보존 받을 거나 걱정하고 그거 목표로 해', '앞 일은 모르는거임. 계엄 터질줄 누가 알았겠으며, 김문수가 국힘 대선후보 될 줄 누가 알았겠으며, 국힘의 그 새벽 난리에도 지지율 1도 타격없을준 누가 알았겠음?', '2주전인데 이제 늦었어 희망회로 그만돌려 현실적으로 이제 최종 10퍼도 간당간당함', 'ㅋㅋㅋㅋㅋㅋ 김문수 그 노욕가득한 양반이 퍽이나 내려놓겠다 ㅋㅋㅋㅋ']",303,9,4,https://finance.naver.com/item/board_read.naver?code=137940&nid=302810747&st=&sw=&page=118,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,개무식도 아니고,kang****,이준석이 비싸게 자기를 팔 기회일뿐 그게 이준석으로 단일화될 상황이냐 뻥도 정도껏 쳐야,[],20,0,0,https://finance.naver.com/item/board_read.naver?code=137940&nid=302812643&st=&sw=&page=118,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,제대로 쳐물렸구나,apex****,ㅋㅋ,[],45,0,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302810658&st=&sw=&page=118,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,안티들많으면 뭔지 알지?,ccar****,내가여기종토방에 23년부터있었는데 이렇게 안티가많은날은 첨이다! ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,"['그 안티랑 정치테마주 안티랑 같냐 ㅋㅋㅋ', '안티가 바퀴벌레급이고 계속나옴~', '낼 상']",159,2,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302810570&st=&sw=&page=118,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,오늘 하락은 토론 못해서가 아님,th******,그분으로 거의 확정됐기 때문에 대선주 전부다 재료소멸 맞은거임 ㅇㅇ,[],93,0,2,https://finance.naver.com/item/board_read.naver?code=137940&nid=302810325&st=&sw=&page=118,21대,이준석,인맥주,2025-05-03,2025-06-10
넥스트아이,137940,2025-05-19,여기가 두알리스 물고빠는 정신병걸린 펨코방인가여?,gyh2****,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['ㄴ시끄럼마', '노잼']",102,12,1,https://finance.naver.com/item/board_read.naver?code=137940&nid=302810141&st=&sw=&page=118,21대,이준석,인맥주,2025-05-03,2025-06-10
